event,rank,time,digitalTime,error,name,nationality,date,year,notes
10000,5142,28:18.6,28.31,0.01,Seppo Tuominen,FIN,1973-05-27T00:00:00Z,1973,AT
10000,5142,28:18.6,28.31,0.01,Jürgen Haase,GDR,1973-06-30T00:00:00Z,1973,AT
10000,5142,28:18.6,28.31,0.01,Pekka Päivärinta,FIN,1976-07-04T00:00:00Z,1976,AT
10000,5142,28:18.6,28.31,0.01,John Davies,GBR,1979-04-11T00:00:00Z,1979,AT
10000,5142,28:18.6,28.31,0.01,Toshihiko Seko,JPN,1980-05-05T00:00:00Z,1980,AT
10000,5142,28:18.6,28.31,0.01,Andrew Lloyd,AUS,1984-12-13T00:00:00Z,1984,AT
10000,5142,28:18.6,28.31,0.01,Dan Henderson,USA,1986-04-26T00:00:00Z,1986,AT
10000,5142,28:18.6,28.31,0.01,Matthews Temane,RSA,1987-10-12T00:00:00Z,1987,AT
10000,5142,28:18.6,28.31,0.01,Julio Rey,ESP,1995-07-08T00:00:00Z,1995,AT
10000,5142,28:18.6,28.31,0.01,Bekele Gebretsadik,ETH,2007-10-14T00:00:00Z,2007,AT
10000,5153,28:18.6,28.31,0.01,Julius Kariuki,KEN,1993-06-30T00:00:00Z,1993,AT
10000,5153,28:18.6,28.31,0.01,Yuki Sato,JPN,2010-09-24T00:00:00Z,2010,AT
10000,5153,28:18.6,28.31,0.01,Christo Landry,USA,2012-04-29T00:00:00Z,2012,AT
10000,5156,28:18.6,28.31,0.01,Yoshitaka Iwamizu,JPN,2007-10-14T00:00:00Z,2007,AT
10000,5157,28:18.7,28.31166667,0.01,Théo van den Abeele,BEL,1984-08-24T00:00:00Z,1984,AT
10000,5157,28:18.7,28.31166667,0.01,Hassan Abokar Adani,SOM,1991-06-04T00:00:00Z,1991,AT
10000,5157,28:18.7,28.31166667,0.01,Dan Browne,USA,1999-07-30T00:00:00Z,1999,AT
10000,5160,28:18.7,28.31166667,0.01,Li Aiguo,CHN,1997-10-18T00:00:00Z,1997,AT
10000,5160,28:18.7,28.31166667,0.01,Shogo Nakamura,JPN,2015-07-09T00:00:00Z,2015,AT
10000,5162,28:18.7,28.31166667,0.01,Davis Kabiru,KEN,2008-05-17T00:00:00Z,2008,AT
10000,5163,28:18.7,28.31166667,0.01,Terry Thornton,RSA,1990-08-17T00:00:00Z,1990,AT
10000,5163,28:18.7,28.31166667,0.01,Hassan Chani,BRN,2015-07-24T00:00:00Z,2015,AT
10000,5163,28:18.7,28.31166667,0.01,Minato Oishi,JPN,2015-10-12T00:00:00Z,2015,AT
10000,5166,28:18.7,28.31166667,0.01,Salvador Parra,MEX,1995-07-10T00:00:00Z,1995,AT
10000,5166,28:18.7,28.31166667,0.01,Charles Mulinga,ZAM,1996-04-20T00:00:00Z,1996,AT
10000,5166,28:18.7,28.31166667,0.01,Richard Chelimo,KEN,1993-08-20T00:00:00Z,1993,AT
10000,5169,28:18.7,28.31166667,0.01,Takayuki Matsumiya,JPN,2003-11-29T00:00:00Z,2003,AT
10000,5169,28:18.7,28.31166667,0.01,Minato Oishi,JPN,2013-11-30T00:00:00Z,2013,AT
10000,5169,28:18.7,28.31166667,0.01,Joseph Gray,USA,2017-03-31T00:00:00Z,2017,AT
10000,5172,28:18.7,28.31166667,0.01,Paul Mose,KEN,1972-08-31T00:00:00Z,1972,AT
10000,5172,28:18.7,28.31166667,0.01,Tomoaki Kunichika,JPN,2004-11-27T00:00:00Z,2004,AT
10000,5172,28:18.7,28.31166667,0.01,Mebrahtom Keflezighi,USA,2006-06-23T00:00:00Z,2006,AT
10000,5175,28:18.7,28.31166667,0.01,Benjamin Maiyo,KEN,1999-09-15T00:00:00Z,1999,AT
10000,5175,28:18.8,28.31333333,0.01,Dmitriy Safranov,RUS,2014-07-09T00:00:00Z,2014,AT
10000,5177,28:18.8,28.31333333,0.01,Takeshi Hamano,JPN,2003-04-20T00:00:00Z,2003,AT
10000,5178,28:18.8,28.31333333,0.01,Pyotr Bolotnikov,RUS,1960-10-15T00:00:00Z,1960,AT
10000,5178,28:18.8,28.31333333,0.01,Nicky Lees,GBR,1979-05-07T00:00:00Z,1979,AT
10000,5178,28:18.8,28.31333333,0.01,Aleksandras Antipovas,LTU,1979-06-23T00:00:00Z,1979,AT
10000,5178,28:18.8,28.31333333,0.01,Thom Hunt,USA,1984-04-28T00:00:00Z,1984,AT
10000,5178,28:18.8,28.31333333,0.01,Hideyuki Suzuki,JPN,1990-07-07T00:00:00Z,1990,AT
10000,5183,28:18.8,28.31333333,0.01,Ryan Shay,USA,2004-04-30T00:00:00Z,2004,AT
10000,5183,28:18.8,28.31333333,0.01,Paul Kuira,KEN,2012-11-24T00:00:00Z,2012,AT
10000,5183,28:18.8,28.31333333,0.01,Naohiro Domoto,JPN,2015-11-28T00:00:00Z,2015,AT
10000,5186,28:18.8,28.31333333,0.01,Emmanuil Chantzos,GRE,1985-06-15T00:00:00Z,1985,AT
10000,5186,28:18.8,28.31333333,0.01,Daisuke Isomatsu,JPN,1999-12-01T00:00:00Z,1999,AT
10000,5188,28:18.8,28.31333333,0.01,Jun Hiratsuka,JPN,1994-06-11T00:00:00Z,1994,AT
10000,5189,28:18.8,28.31333333,0.01,John Ngugi,KEN,1992-08-28T00:00:00Z,1992,AT
10000,5189,28:18.8,28.31333333,0.01,Kazumi Honkawa,JPN,1997-05-10T00:00:00Z,1997,AT
10000,5191,28:18.9,28.315,0.01,Bruce Bickford,USA,1984-06-19T00:00:00Z,1984,AT
10000,5192,28:18.9,28.315,0.01,Aloÿs Nizigama,BDI,1993-05-09T00:00:00Z,1993,AT
10000,5192,28:18.9,28.315,0.01,António Rodrigues,POR,1997-06-28T00:00:00Z,1997,AT
10000,5192,28:18.9,28.315,0.01,Tsuyoshi Ugachi,JPN,2014-07-06T00:00:00Z,2014,AT
10000,5195,28:18.9,28.315,0.01,Hiroki Matsumura,JPN,2006-10-21T00:00:00Z,2006,AT
10000,5196,28:18.9,28.315,0.01,Juvenal Ribeiro,POR,1990-07-20T00:00:00Z,1990,AT
10000,5196,28:18.9,28.315,0.01,Mokhtar Benhari,FRA,2006-06-16T00:00:00Z,2006,AT
10000,5198,28:18.9,28.315,0.01,Mohamed Kedir,ETH,1979-06-09T00:00:00Z,1979,AT
10000,5198,28:18.9,28.315,0.01,Jiri Sykora,CZE,1980-06-12T00:00:00Z,1980,AT
10000,5198,28:18.9,28.315,0.01,John Doherty,IRL,1987-04-25T00:00:00Z,1987,AT
10000,5198,28:18.9,28.315,0.01,Jun Hiratsuka,JPN,1994-10-23T00:00:00Z,1994,AT
10000,5202,28:18.9,28.315,0.01,Joseph Otwori,KEN,1991-07-20T00:00:00Z,1991,AT
10000,5202,28:18.9,28.315,0.01,Sergio Jiménez,MEX,1996-06-01T00:00:00Z,1996,AT
10000,5202,28:18.9,28.315,0.01,Hiroyuki Ono,JPN,2013-06-29T00:00:00Z,2013,AT
10000,5205,28:18.9,28.315,0.01,Toshihiro Iwasa,JPN,2003-06-25T00:00:00Z,2003,AT
10000,5206,28:18.9,28.315,0.01,Emmanuel Bett,KEN,2012-03-24T00:00:00Z,2012,AT
10000,5206,28:18.9,28.315,0.01,Enoch Omwamba,KEN,2012-05-13T00:00:00Z,2012,AT
10000,5208,28:18.9,28.315,0.01,Paul Evans,GBR,1990-06-07T00:00:00Z,1990,AT
10000,5208,28:18.9,28.315,0.01,Bernard Kiprop Kipyego,KEN,2004-09-03T00:00:00Z,2004,AT
10000,5210,28:19.0,28.31666667,0.01,Paulo Catarino,POR,1991-06-25T00:00:00Z,1991,AT
10000,5211,28:19.0,28.31666667,0.01,Sergey Yemelyanov,RUS,2004-06-25T00:00:00Z,2004,AT
10000,5212,28:19.0,28.31666667,0.01,Boay Akonay,TAN,1993-08-20T00:00:00Z,1993,AT
10000,5212,28:19.0,28.31666667,0.01,Mike Donnelly,USA,2004-07-09T00:00:00Z,2004,AT
10000,5212,28:19.0,28.31666667,0.01,Samuel Muturi,KEN,2005-06-05T00:00:00Z,2005,AT
10000,5212,28:19.0,28.31666667,0.01,Kennedy Kithuka,KEN,2012-04-19T00:00:00Z,2012,AT
10000,5216,28:19.0,28.31666667,0.01,Steve Moneghetti,AUS,1988-03-11T00:00:00Z,1988,AT
10000,5216,28:19.0,28.31666667,0.01,Vincenzo Modica,ITA,1996-05-29T00:00:00Z,1996,AT
10000,5216,28:18.9,28.315,0.01,Abraham Chebii,KEN,2001-06-23T00:00:00Z,2001,AT
10000,5219,28:19.0,28.31666667,0.01,Takuya Fukatsu,JPN,2011-10-15T00:00:00Z,2011,AT
10000,5220,28:19.0,28.31666667,0.01,Gaston Roelants,BEL,1969-09-06T00:00:00Z,1969,AT
10000,5220,28:19.0,28.31666667,0.01,David Chettle,AUS,1977-12-15T00:00:00Z,1977,AT
10000,5222,28:19.0,28.31666667,0.01,Satoru Kitamura,JPN,2010-04-25T00:00:00Z,2010,AT
10000,5223,28:19.0,28.31666667,0.01,David Black,GBR,1977-07-22T00:00:00Z,1977,AT
10000,5224,28:19.0,28.31666667,0.01,Ken Moloney,NZL,1987-03-07T00:00:00Z,1987,AT
10000,5225,28:19.1,28.31833333,0.01,Yuki Matsuoka,JPN,2010-07-14T00:00:00Z,2010,AT
10000,5226,28:19.1,28.31833333,0.01,Mark Coogan,USA,1999-05-07T00:00:00Z,1999,AT
10000,5227,28:19.1,28.31833333,0.01,Robert de Castella,AUS,1980-01-17T00:00:00Z,1980,AT
10000,5227,28:19.1,28.31833333,0.01,Eddy Rombaux,BEL,1980-06-27T00:00:00Z,1980,AT
10000,5227,28:19.1,28.31833333,0.01,Martin Pitayo,MEX,1989-07-03T00:00:00Z,1989,AT
10000,5227,28:19.1,28.31833333,0.01,Abdihakem Abdirahman,USA,2000-07-14T00:00:00Z,2000,AT
10000,5227,28:19.1,28.31833333,0.01,Yang Dinghong,CHN,2009-10-21T00:00:00Z,2009,AT
10000,5232,28:19.1,28.31833333,0.01,Kazuyoshi Tokumoto,JPN,2006-11-26T00:00:00Z,2006,AT
10000,5233,28:19.1,28.31833333,0.01,Michael Musyoki,KEN,1978-08-06T00:00:00Z,1978,AT
10000,5233,28:19.1,28.31833333,0.01,Kirk Pfeffer,USA,1982-04-24T00:00:00Z,1982,AT
10000,5233,28:19.1,28.31833333,0.01,Dan Mayer,USA,1996-04-20T00:00:00Z,1996,AT
10000,5233,28:19:00,28.31666667,0.01,Moses Masai,KEN,2004-06-16T00:00:00Z,2004,AT
10000,5233,28:19:00,28.31666667,0.01,Peter Kurui,KEN,2011-07-16T00:00:00Z,2011,AT
10000,5233,28:19.1,28.31833333,0.01,Satoshi Irifune,JPN,2000-04-23T00:00:00Z,2000,AT
10000,5233,28:19.1,28.31833333,0.01,Matthew Cheboi Kiptoo,KEN,2007-07-28T00:00:00Z,2007,AT
10000,5233,28:19.1,28.31833333,0.01,Tsubasa Hayakawa,JPN,2015-10-12T00:00:00Z,2015,AT
10000,5241,28:19.1,28.31833333,0.01,Stéphane Franke,GER,1993-08-20T00:00:00Z,1993,AT
10000,5241,28:19.1,28.31833333,0.01,Günther Weidlinger,AUT,2007-04-07T00:00:00Z,2007,AT
10000,5241,28:19.1,28.31833333,0.01,Edwin Mokua,KEN,2014-07-06T00:00:00Z,2014,AT
10000,5244,28:19.1,28.31833333,0.01,Antonio Rapisarda,FRA,1991-07-20T00:00:00Z,1991,AT
10000,5244,28:19.1,28.31833333,0.01,Martin Irungu Mathathi,KEN,2009-06-27T00:00:00Z,2009,AT
10000,5244,28:19.1,28.31833333,0.01,Yevgeniy Rybakov,RUS,2009-07-23T00:00:00Z,2009,AT
10000,5247,28:19.1,28.31833333,0.01,Sergey Lebid,UKR,2006-08-08T00:00:00Z,2006,AT
10000,5248,28:19.2,28.32,0.01,Gerard Barrett,AUS,1986-12-18T00:00:00Z,1986,AT
10000,5249,28:19.2,28.32,0.01,Francis Mwihia,KEN,2003-05-03T00:00:00Z,2003,AT
10000,5250,28:19.2,28.32,0.01,Seiichi Miyajima,JPN,1994-04-24T00:00:00Z,1994,AT
10000,5251,28:19.2,28.32,0.01,Anthony Simmons,GBR,1973-07-13T00:00:00Z,1973,AT
10000,5252,28:19.2,28.32,0.01,Seppo Tuominen,FIN,1971-07-01T00:00:00Z,1971,AT
10000,5252,28:19.2,28.32,0.01,Noël Tijou,FRA,1971-07-23T00:00:00Z,1971,AT
10000,5252,28:19.2,28.32,0.01,Wolfgang Krüger,FRG,1975-05-19T00:00:00Z,1975,AT
10000,5252,28:19.2,28.32,0.01,Ivan Parlui,RUS,1975-09-07T00:00:00Z,1975,AT
10000,5252,28:19.2,28.32,0.01,Suleiman Nyambui,TAN,1976-05-11T00:00:00Z,1976,AT
10000,5252,28:19.2,28.32,0.01,Marat Yarulin,RUS,1976-06-10T00:00:00Z,1976,AT
10000,5252,28:19.2,28.32,0.01,Martti Vainio,FIN,1976-07-04T00:00:00Z,1976,AT
10000,5252,28:19.2,28.32,0.01,David Black,GBR,1977-06-11T00:00:00Z,1977,AT
10000,5252,28:19.2,28.32,0.01,Vincent Rousseau,BEL,1991-03-30T00:00:00Z,1991,AT
10000,5252,28:19:00,28.31666667,0.01,Wilson Kiprop,KEN,2013-05-16T00:00:00Z,2013,AT
10000,5252,28:19.2,28.32,0.01,Dmitriy Maksimov,RUS,2002-08-07T00:00:00Z,2002,AT
10000,5252,28:19.2,28.32,0.01,Ricardo Serrano,ESP,2005-04-02T00:00:00Z,2005,AT
10000,5264,28:19.2,28.32,0.01,Rolando Vera,ECU,1990-07-25T00:00:00Z,1990,AT
10000,5264,28:19.2,28.32,0.01,Kensuke Takahashi,JPN,2006-05-13T00:00:00Z,2006,AT
10000,5266,28:19.2,28.32,0.01,Ryuji Ono,JPN,2005-05-14T00:00:00Z,2005,AT
10000,5267,28:19.2,28.32,0.01,Muthoni Muiru,KEN,2017-04-22T00:00:00Z,2017,AT
10000,5268,28:19.2,28.32,0.01,Yuki Iwai,JPN,2009-06-28T00:00:00Z,2009,AT
10000,5269,28:19.3,28.32166667,0.01,David Chettle,AUS,1980-01-17T00:00:00Z,1980,AT
10000,5269,28:19.3,28.32166667,0.01,Evgeni Ignatov,BUL,1991-09-13T00:00:00Z,1991,AT
10000,5269,28:19.3,28.32166667,0.01,Craig Mottram,AUS,2001-12-06T00:00:00Z,2001,AT
10000,5272,28:19.3,28.32166667,0.01,Alyan Sultan Al Qahtani,KSA,1997-06-10T00:00:00Z,1997,AT
10000,5272,28:19.3,28.32166667,0.01,David Kariuki,KEN,2003-06-25T00:00:00Z,2003,AT
10000,5274,28:19.3,28.32166667,0.01,Hirohito Inoue,JPN,2014-11-23T00:00:00Z,2014,AT
10000,5275,28:19.3,28.32166667,0.01,Anthony Simmons,GBR,1974-07-12T00:00:00Z,1974,AT
10000,5275,28:19.3,28.32166667,0.01,Michele Gamba,ITA,2002-04-06T00:00:00Z,2002,AT
10000,5277,28:19.3,28.32166667,0.01,Vladimir Shesterov,UKR,1980-05-23T00:00:00Z,1980,AT
10000,5277,28:19.3,28.32166667,0.01,Patrick Petersen,USA,1984-04-26T00:00:00Z,1984,AT
10000,5277,28:19.3,28.32166667,0.01,Eamonn Coghlan,IRL,1986-04-24T00:00:00Z,1986,AT
10000,5277,28:19.3,28.32166667,0.01,Daniel Chaves da Silva,BRA,2015-05-01T00:00:00Z,2015,AT
10000,5277,28:19.3,28.32166667,0.01,Aloÿs Nizigama,BDI,1996-05-06T00:00:00Z,1996,AT
10000,5282,28:19.3,28.32166667,0.01,Paul Williams,CAN,1989-07-03T00:00:00Z,1989,AT
10000,5282,28:19.3,28.32166667,0.01,Simon Chemoiywo,KEN,1998-05-16T00:00:00Z,1998,AT
10000,5282,28:19.3,28.32166667,0.01,Martin Mukule,KEN,2007-12-09T00:00:00Z,2007,AT
10000,5285,28:19.3,28.32166667,0.01,Dominic Kirui,KEN,1991-06-25T00:00:00Z,1991,AT
10000,5285,28:19.3,28.32166667,0.01,Dan Browne,USA,2006-06-23T00:00:00Z,2006,AT
10000,5285,28:19.3,28.32166667,0.01,Azmeraw Bekele,ETH,2011-09-12T00:00:00Z,2011,AT
10000,5288,28:19.3,28.32166667,0.01,Driss El Himer,FRA,2000-06-17T00:00:00Z,2000,AT
10000,5288,28:19.3,28.32166667,0.01,Yuki Iwai,JPN,2010-05-15T00:00:00Z,2010,AT
10000,5290,28:19.3,28.32166667,0.01,Harri Hänninen,FIN,1990-08-10T00:00:00Z,1990,AT
10000,5291,28:19.4,28.32333333,0.01,Shuichi Yoneshige,JPN,1987-10-30T00:00:00Z,1987,AT
10000,5291,28:19.4,28.32333333,0.01,Maru Kebede,ETH,2014-05-08T00:00:00Z,2014,AT
10000,5293,28:19.4,28.32333333,0.01,Stefano La Rosa,ITA,2014-05-04T00:00:00Z,2014,AT
10000,5293,28:19.4,28.32333333,0.01,Andy Vernon,GBR,2016-08-13T00:00:00Z,2016,AT
10000,5295,28:19.4,28.32333333,0.01,Peter Ndirangu,KEN,1995-08-25T00:00:00Z,1995,AT
10000,5296,28:19.4,28.32333333,0.01,Antonio Abadía,ESP,2015-04-11T00:00:00Z,2015,AT
10000,5297,28:19.4,28.32333333,0.01,Juan Carlos Paul,ESP,1991-06-25T00:00:00Z,1991,AT
10000,5297,28:19.4,28.32333333,0.01,Anatoliy Rybakov,RUS,2009-07-23T00:00:00Z,2009,AT
10000,5297,28:19.4,28.32333333,0.01,Jeffrey Hunt,AUS,2009-12-10T00:00:00Z,2009,AT
10000,5300,28:19.4,28.32333333,0.01,Craig Virgin,USA,1978-05-07T00:00:00Z,1978,AT
10000,5300,28:19.4,28.32333333,0.01,Shozo Shimojyu,JPN,1983-10-30T00:00:00Z,1983,AT
10000,5300,28:19.4,28.32333333,0.01,Rolando Vera,ECU,1995-07-10T00:00:00Z,1995,AT
10000,5300,28:19:00,28.31666667,0.01,Mathew Kipkorir,KEN,2016-05-28T00:00:00Z,2016,AT
10000,5300,28:19.4,28.32333333,0.01,Shadrack Kipchirchir,USA,2015-06-25T00:00:00Z,2015,AT
10000,5305,28:19.4,28.32333333,0.01,Abraham Tadesse,ETH,1981-06-03T00:00:00Z,1981,AT
10000,5305,28:19.4,28.32333333,0.01,Scott Westcott,AUS,1999-12-06T00:00:00Z,1999,AT
10000,5305,28:19.4,28.32333333,0.01,Tomoaki Kunichika,JPN,2003-06-07T00:00:00Z,2003,AT
10000,5308,28:19.4,28.32333333,0.01,Paul McCloy,CAN,1990-06-09T00:00:00Z,1990,AT
10000,5308,28:19.4,28.32333333,0.01,Alberto Juzdado,ESP,1995-07-19T00:00:00Z,1995,AT
10000,5308,28:19.4,28.32333333,0.01,Yuta Shitara,JPN,2016-04-23T00:00:00Z,2016,AT
10000,5308,28:19.4,28.32333333,0.01,Ryan Dohner,USA,2017-06-10T00:00:00Z,2017,AT
10000,5312,28:19.5,28.325,0.01,Seppo Tuominen,FIN,1976-06-23T00:00:00Z,1976,AT
10000,5312,28:19.5,28.325,0.01,Jason Witt,USA,2016-05-01T00:00:00Z,2016,AT
10000,5314,28:19.5,28.325,0.01,Cao Changhai,CHN,1997-10-18T00:00:00Z,1997,AT
10000,5314,28:19.5,28.325,0.01,Chiharu Nakagawa,JPN,2015-11-28T00:00:00Z,2015,AT
10000,5316,28:19.5,28.325,0.01,Jean-Louis Prianon,FRA,1987-08-29T00:00:00Z,1987,AT
10000,5317,28:19.5,28.325,0.01,Germán Silva,MEX,1991-06-05T00:00:00Z,1991,AT
10000,5317,28:19.5,28.325,0.01,Maurizio Diaz,CHI,1999-05-30T00:00:00Z,1999,AT
10000,5317,28:19.5,28.325,0.01,Matt Downin,USA,2008-07-01T00:00:00Z,2008,AT
10000,5320,28:19.5,28.325,0.01,Roy Kissin,USA,1984-04-28T00:00:00Z,1984,AT
10000,5320,28:19.5,28.325,0.01,José Manuel Garcia,ESP,1995-07-08T00:00:00Z,1995,AT
10000,5320,28:19:00,28.31666667,0.01,Daniel Salel,KEN,2015-06-05T00:00:00Z,2015,AT
10000,5320,28:19.5,28.325,0.01,Harry Green,USA,1989-04-23T00:00:00Z,1989,AT
10000,5320,28:19.5,28.325,0.01,Suguru Osako,JPN,2013-07-10T00:00:00Z,2013,AT
10000,5325,28:19.5,28.325,0.01,Martti Vainio,FIN,1980-07-06T00:00:00Z,1980,AT
10000,5325,28:19.5,28.325,0.01,Paul Williams,CAN,1990-06-09T00:00:00Z,1990,AT
10000,5325,28:19.5,28.325,0.01,Toshihiro Iwasa,JPN,2004-09-25T00:00:00Z,2004,AT
10000,5328,28:19.5,28.325,0.01,Ilie Floroiu,ROU,1976-06-18T00:00:00Z,1976,AT
10000,5328,28:19.5,28.325,0.01,Ignacio Cáceres,ESP,2002-07-13T00:00:00Z,2002,AT
10000,5328,28:19.5,28.325,0.01,Tsuyoshi Ugachi,JPN,2010-09-24T00:00:00Z,2010,AT
10000,5331,28:19.5,28.325,0.01,Joshua Chelanga,KEN,2000-07-21T00:00:00Z,2000,AT
10000,5332,28:19.5,28.325,0.01,Enrique Molina,ESP,1998-08-18T00:00:00Z,1998,AT
10000,5332,28:19.5,28.325,0.01,Patrick Mwaka,KEN,2012-05-12T00:00:00Z,2012,AT
10000,5334,28:19.6,28.32666667,0.01,Joaquim Pinheiro,POR,1990-07-20T00:00:00Z,1990,AT
10000,5335,28:19.6,28.32666667,0.01,Tom Wysocki,USA,1980-06-24T00:00:00Z,1980,AT
10000,5335,28:19.6,28.32666667,0.01,Martti Vainio,FIN,1982-08-15T00:00:00Z,1982,AT
10000,5337,28:19.6,28.32666667,0.01,Wataru Okutani,JPN,2003-05-17T00:00:00Z,2003,AT
10000,5337,28:19.6,28.32666667,0.01,Jan Fitschen,GER,2006-05-06T00:00:00Z,2006,AT
10000,5337,28:19.6,28.32666667,0.01,Sergey Lebid,UKR,2008-07-01T00:00:00Z,2008,AT
10000,5340,28:19.6,28.32666667,0.01,Craig Virgin,USA,1984-06-16T00:00:00Z,1984,AT
10000,5341,28:19.6,28.32666667,0.01,Juha Väätäinen,FI,1970-06-27T00:00:00Z,1970,AT
10000,5341,28:19.6,28.32666667,0.01,Karl-Heinz Leiteritz,GDR,1975-05-10T00:00:00Z,1975,AT
10000,5341,28:19.6,28.32666667,0.01,Minivassik Abdulin,RUS,1976-05-11T00:00:00Z,1976,AT
10000,5341,28:19.6,28.32666667,0.01,Toomas Turb,EST,1981-05-31T00:00:00Z,1981,AT
10000,5341,28:19.6,28.32666667,0.01,Harry Green,USA,1988-04-23T00:00:00Z,1988,AT
10000,5341,28:19.6,28.32666667,0.01,Salvador García,MEX,1991-04-20T00:00:00Z,1991,AT
10000,5341,28:19.6,28.32666667,0.01,Jon Brown,GBR,1992-04-17T00:00:00Z,1992,AT
10000,5341,28:19:00,28.31666667,0.01,Hosea Macharinyang,KEN,2004-06-16T00:00:00Z,2004,AT
10000,5341,28:19.6,28.32666667,0.01,Léon Schots,BEL,1978-08-29T00:00:00Z,1978,AT
10000,5341,28:19.6,28.32666667,0.01,Stefano Baldini,ITA,1996-05-05T00:00:00Z,1996,AT
10000,5341,28:19.6,28.32666667,0.01,Patrick Mwaka,KEN,2015-04-25T00:00:00Z,2015,AT
10000,5341,28:19.6,28.32666667,0.01,Shinobu Kubota,JPN,2015-10-12T00:00:00Z,2015,AT
10000,5353,28:19.6,28.32666667,0.01,Stephen Sambu,KEN,2011-06-10T00:00:00Z,2011,AT
10000,5354,28:19.6,28.32666667,0.01,Shadrack Songok,KEN,2008-04-04T00:00:00Z,2008,AT
10000,5354,28:19.6,28.32666667,0.01,Joseph Onsarigo,KEN,2014-06-25T00:00:00Z,2014,AT
10000,5356,28:19.6,28.32666667,0.01,Paul Cummings,USA,1984-06-16T00:00:00Z,1984,AT
10000,5356,28:19.6,28.32666667,0.01,Takeshi Makabe,JPN,2010-11-20T00:00:00Z,2010,AT
10000,5358,28:19.7,28.32833333,0.01,Nicholas Kamakya,KEN,2005-06-27T00:00:00Z,2005,AT
10000,5358,28:19.7,28.32833333,0.01,Akinobu Murasawa,JPN,2011-10-15T00:00:00Z,2011,AT
10000,5360,28:19.7,28.32833333,0.01,Mark Nenow,USA,1984-06-16T00:00:00Z,1984,AT
10000,5360,28:19.7,28.32833333,0.01,Martin Vrábel,SVK,1984-08-17T00:00:00Z,1984,AT
10000,5360,28:19.6,28.32666667,0.01,Paul Tergat,KEN,1996-05-17T00:00:00Z,1996,AT
10000,5363,28:19.7,28.32833333,0.01,Stephen Mayaka,KEN,1996-05-06T00:00:00Z,1996,AT
10000,5364,28:19.7,28.32833333,0.01,Hans Segerfeldt,SWE,1982-05-25T00:00:00Z,1982,AT
10000,5364,28:19.7,28.32833333,0.01,Bruce Bickford,USA,1984-06-16T00:00:00Z,1984,AT
10000,5366,28:19:00,28.31666667,0.01,William Kiptum Muigei,KEN,1995-07-01T00:00:00Z,1995,AT
10000,5366,28:19.7,28.32833333,0.01,José Carlos Adán,ESP,1999-04-10T00:00:00Z,1999,AT
10000,5368,28:19.7,28.32833333,0.01,Willy Polleunis,BEL,1972-08-31T00:00:00Z,1972,AT
10000,5368,28:19.7,28.32833333,0.01,John Kanyi,KEN,2004-11-24T00:00:00Z,2004,AT
10000,5370,28:19.7,28.32833333,0.01,Werner Schildhauer,GER,1984-07-20T00:00:00Z,1984,AT
10000,5370,28:19.7,28.32833333,0.01,Yoshinori Oda,JPN,2010-11-24T00:00:00Z,2010,AT
10000,5372,28:19.8,28.33,0.01,Frank Shorter,USA,1976-06-11T00:00:00Z,1976,AT
10000,5372,28:19.8,28.33,0.01,James Moiben,KEN,1997-06-14T00:00:00Z,1997,AT
10000,5374,28:19.8,28.33,0.01,Zeki Öztürk,TUR,1995-09-15T00:00:00Z,1995,AT
10000,5374,28:19.8,28.33,0.01,Nicholas Kemboi,KEN,2003-06-01T00:00:00Z,2003,AT
10000,5376,28:19.8,28.33,0.01,Keita Shitara,JPN,2012-06-27T00:00:00Z,2012,AT
10000,5377,28:19.8,28.33,0.01,Rafael Zepeda,MEX,1989-06-20T00:00:00Z,1989,AT
10000,5377,28:19.8,28.33,0.01,John Kanyi,KEN,2004-05-08T00:00:00Z,2004,AT
10000,5377,28:19.8,28.33,0.01,Takeshi Hamano,JPN,2004-11-24T00:00:00Z,2004,AT
10000,5377,28:19.8,28.33,0.01,Cuthbert Nyasango,ZIM,2007-06-23T00:00:00Z,2007,AT
10000,5377,28:19.8,28.33,0.01,Daniele Meucci,ITA,2014-08-13T00:00:00Z,2014,AT
10000,5382,28:19.8,28.33,0.01,Lachie Stewart,GBR,1973-06-30T00:00:00Z,1973,AT
10000,5382,28:19.8,28.33,0.01,Nikolay Sviridov,RUS,1973-08-04T00:00:00Z,1973,AT
10000,5382,28:19.8,28.33,0.01,Craig Virgin,USA,1976-05-08T00:00:00Z,1976,AT
10000,5382,28:19.8,28.33,0.01,Edmundo Warnke,CHI,1977-08-26T00:00:00Z,1977,AT
10000,5382,28:19.8,28.33,0.01,José Sena,POR,1979-04-14T00:00:00Z,1979,AT
10000,5382,28:19.8,28.33,0.01,Martin Pitayo,MEX,1988-04-23T00:00:00Z,1988,AT
10000,5382,28:19.8,28.33,0.01,Arturo Barrios,MEX,1991-03-30T00:00:00Z,1991,AT
10000,5382,28:19.8,28.33,0.01,Peter Kariuki,KEN,2007-10-14T00:00:00Z,2007,AT
10000,5390,28:19.8,28.33,0.01,Abel Antón,ESP,1994-04-09T00:00:00Z,1994,AT
10000,5390,28:19.8,28.33,0.01,Hosea Kogo,KEN,2001-06-13T00:00:00Z,2001,AT
